,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
13,0.05726332179839917,0.016064068752130334,0.04237359961018229,0.050189819778971384,0.0119183198629682,0.016577094892760175,0.10768333514686851,0.006795200093367364,0.024801097295699192,0.0210301105239999,0.011452704915014237,0.006386789085895736,0.006344020252477973,0.007182881462582862,0.01736468477854322,0.08389724386521226,0.033634488123122995,0.02234531290511527,0.0655093913377777,0.04801522684286059
14,0.045239242841518645,0.012253986915976787,0.030734538106658018,0.03644627114288627,0.009998377924147988,0.011139044942028524,0.08213040505600079,0.008365977101527136,0.012992102310974956,0.01861404144013043,0.010631887053741372,0.005680685350141596,0.005647442691472702,0.013552201015548606,0.013591491963651748,0.06652822208643017,0.02475260711701081,0.02223082390412669,0.05127343065328076,0.03310987744171639
15,0.036108582483279035,0.012794247611686462,0.023170792970019297,0.029022154838169886,0.011294956223126424,0.008260632907683725,0.0667091804403313,0.010706105327202457,0.012693906063906302,0.011431771724938491,0.010156103064787855,0.006148671416646214,0.007384731871671454,0.023777274732110467,0.01802053376815411,0.051326190888106735,0.017931912560503537,0.01898493760697335,0.044932756899425906,0.02008551195362512
16,0.02803820064104163,0.013058275829427118,0.020152033665887827,0.023957081119442634,0.013140366697283381,0.008917205099317375,0.05288762925249127,0.011343883284932806,0.013050274521375275,0.007480957472901053,0.010826671611772061,0.007659823383920031,0.00805752664510685,0.03655306318868625,0.021449485850492972,0.035221367269028164,0.01486032070989766,0.018209611704618087,0.03612742195188857,0.015614446671263379
17,0.020430904167560854,0.014824824536200277,0.018287202046506672,0.01953790285394106,0.01523546164931458,0.011349785326570693,0.03824296982522055,0.014155900575343942,0.014250876976380927,0.011604312226214036,0.010901055595694807,0.007468820611186228,0.009398726768210006,0.04057435530239401,0.023002573649073974,0.032332065607976405,0.01415730272975538,0.01818633290891789,0.024657710947371986,0.015558225283724789
18,0.01561022996331726,0.016361553088942736,0.017595676377970087,0.018990935519093807,0.017863319616549602,0.012204372087390234,0.028181082349112055,0.015444089117621233,0.014252988689302306,0.01366037086160846,0.01166913377722219,0.009955492587928893,0.009370299879543145,0.03889899275561522,0.023244560954511388,0.026877706731911064,0.01647982171915817,0.017659057233609,0.01868754220738463,0.016122236723522698
19,0.014343520790764768,0.016603105855856573,0.013987917845763368,0.01756486586231327,0.023769109232016864,0.012364091970534122,0.01835301599391237,0.01546681447682256,0.014910439542477246,0.0163846500364653,0.013434905790806832,0.014395359493118829,0.010078755625678585,0.03784667269874489,0.025197855712207645,0.020502462654401563,0.01884025158052385,0.0166794685266074,0.0168337781759804,0.015393944259504131
20,0.013676895710130393,0.015293198073062697,0.012325672403100743,0.016278509214818278,0.02543186958096402,0.014742557094325837,0.014115257971572925,0.0169619715763437,0.015523185105098284,0.01857733955018209,0.01321385340315841,0.015974784752661477,0.011395593101788434,0.03659070304454286,0.026254493724843626,0.019133895026055763,0.018544400725476404,0.013239562949345182,0.01739610755637682,0.014751956829680696
21,0.01656087863059776,0.019012120450634145,0.013516426768892413,0.01673362367027688,0.026385105022894883,0.015398511492403011,0.012373152458591778,0.016127824766641347,0.016219281429034695,0.024847436678156642,0.015357292958069297,0.01689375197795616,0.012342179925392651,0.035743159294834966,0.026899018047716345,0.016874683496765464,0.018355602186168038,0.009025954002399842,0.019049644330839586,0.01870149433663075
22,0.016522161667607956,0.020451580715542147,0.013030510739843616,0.017387432585468366,0.028386237032807054,0.015791630631378832,0.013289149010064193,0.014740566402437962,0.017140271987281006,0.02788590858226627,0.017719274063428582,0.01873152633493567,0.013179294019385343,0.03597198344953023,0.03210647576071774,0.01836609945536973,0.02236890438617077,0.009944883861894339,0.020395329440959613,0.021327853711027373
23,0.020941607503371196,0.02374727722896401,0.010676138570202751,0.017248037949895496,0.028498921471162755,0.017802707872722538,0.012920055745309937,0.015770584933130553,0.01681373838247131,0.03153367729489697,0.017503673235882453,0.02021050955244027,0.01291189137117678,0.03196580921567131,0.03026475439056813,0.018449927080919633,0.024355831729267186,0.010908895500453278,0.02096401170395428,0.024675360357250972
24,0.0176404950284643,0.022753178776415438,0.0121965262760399,0.016448719657354796,0.030508846329769575,0.01905034572022451,0.012521831066270724,0.015302608636600346,0.016955467137592717,0.0317412250911926,0.016994058654050796,0.020408972178678094,0.010995744150150996,0.027833182665931752,0.0271790764987034,0.017932376489427304,0.023493245780027018,0.013868805058239396,0.020343989116407557,0.02414497478004553
